00OW               20231201                                                                                   
0601OWA1N       20240101001170100000005000 0100000030001180   
0601OWA1N       20240101001175100000005000 0100000030001182   
0601OWA1N       20240101001180100000005000 0100000030001185   
0601OWA1N       20240101001185100000005000 0100000030001188   
0601OWA1N       20240101001190100000005000 0100000030001191   
0601OWA1N       20240101001195100000005000 0100000030001193   
0601OWA1N       20240101001200100000005000 0100000030001196   
0601OWA1N       20240101001205100000005000 0100000030001199   
0601OWA1N       20240101001210100000005000 0100000030001203   
0601OWA1N       20240101001215100000005000 0100000030001207   
0601OWA1N       20240101001220100000005000 0100000030001209   
0601OWA1N       20240101001225100000005000 0100000030001212   
0601OWA1N       20240101001230100000005000 0100000030001215   
0601OWA1N       20240101001235100000005000 0100000030001219   
0601OWA1N       20240101001240100000005000 0100000030001223   
0601OWA1N       20240101001245100000005000 0100000030001225   
0601OWA1N       20240101001250100000005000 0100000030001230   
0601OWA1N       20240101001255100000005000 0100000030001232   
0601OWA1N       20240101001260100000005000 0100000030001235   
0601OWA1N       20240101001265100000005000 0100000030001239   
0601OWA1N       20240101001270100000005000 0100000030001242   
0601OWA1N       20240101001275100000005000 0100000030001245   
0601OWA1N       20240101001280100000005000 0100000030001247   
0601OWA1N       20240101001285100000005000 0100000030001251   
0601OWA1N       20240101001290100000005000 0100000030001253   
0601OWA1N       20240101001295100000005000 0100000030001256   
0601OWA1N       20240101001300100000005000 0100000030001260   
0601OWA1N       20240101001305100000005000 0100000030001263   
0601OWA1N       20240101001310100000005000 0100000030001265   
0601OWA1N       20240101001315100000005000 0100000030001269   
0601OWA1N       20240101001320100000005000 0100000030001272   
0601OWA1N       20240101001325100000005000 0100000030001274   
0601OWA1N       20240101001330100000005000 0100000030001278   
0601OWA1N       20240101001335100000005000 0100000030001280   
0601OWA1N       20240101001340100000005000 0100000030001283   
0601OWA1N       20240101001345100000005000 0100000030001286   
0601OWA1N       20240101001350100000005000 0100000030001289   
0601OWA1N       20240101001355100000005000 0100000030001291   
0601OWA1N       20240101001360100000005000 0100000030001295   
0601OWA1N       20240101001365100000005000 0100000030001297   
0601OWA1N       20240101001370100000005000 0100000030001299   
0601OWA1N       20240101001375100000005000 0100000030001303   
0601OWA1N       20240101001380100000005000 0100000030001305   
0601OWA1N       20240101001385100000005000 0100000030001307   
0601OWA1N       20240101001390100000005000 0100000030001311   
0601OWA1N       20240101001395100000005000 0100000030001313   
0601OWA1N       20240101001400100000005000 0100000030001316   
0601OWA1N       20240101001405100000005000 0100000030001319   
0601OWA1N       20240101001410100000005000 0100000030001321   
0601OWA1N       20240101001415100000005000 0100000030001323   
0601OWA1N       20240101001420100000005000 0100000030001325   
0601OWA1N       20240101001425100000005000 0100000030001328   
0601OWA1N       20240101001430100000005000 0100000030001331   
0601OWA1N       20240101001435100000005000 0100000030001333   
0601OWA1N       20240101001440100000005000 0100000030001336   
0601OWA1N       20240101001445100000005000 0100000030001338   
0601OWA1N       20240101001450100000005000 0100000030001340   
0601OWA1N       20240101001455100000005000 0100000030001343   
0601OWA1N       20240101001460100000005000 0100000030001345   
0601OWA1N       20240101001465100000005000 0100000030001347   
0601OWA1N       20240101001470100000005000 0100000030001351   
0601OWA1N       20240101001475100000005000 0100000030001352   
0601OWA1N       20240101001480100000005000 0100000030001354   
0601OWA1N       20240101001485100000005000 0100000030001357   
0601OWA1N       20240101001490100000005000 0100000030001359   
0601OWA1N       20240101001495100000005000 0100000030001361   
0601OWA1N       20240101001500100000500000 0100000030001487   
0601OWA1N       20240101002000100000500000 0100000030001684   
0601OWA1N       20240101002500100000500000 0100000030001819   
0601OWA1N       20240101003000100000500000 0100000030001914   
0601OWA1N       20240101003500100000500000 0100000030001983   
0601OWA1N       20240101004000100000500000 0100000030002036   
0601OWA1N       20240101004500100000500000 0100000030002077   
0601OWA1N       20240101005000100000500000 0100000030002111   
0601OWA1N       20240101005500100000500000 0100000030002139   
0601OWA1N       20240101006000100000500000 0100000030002163   
0601OWA1N       20240101006500100000500000 0100000030002183   
0601OWA1N       20240101007000100000500000 0100000030002200   
0601OWA1N       20240101007500100000500000 0100000030002211   
0601OWA1N       20240101008000100000500000 0100000030002215   
0601OWA1N       20240101008500100000500000 0100000030002219   
0601OWA1N       20240101009000100000500000 0100000030002222   
0601OWA1N       20240101009500100000500000 0100000030002225   
0601OWA2N       20240101000000100000040000 0200000030000000   
0601OWA2N       20240101000040100000005000 0200000030000071   
0601OWA2N       20240101000045100000005000 0200000030000063   
0601OWA2N       20240101000050100000005000 0200000030000057   
0601OWA2N       20240101000055100000005000 0200000030000052   
0601OWA2N       20240101000060100000005000 0200000030000048   
0601OWA2N       20240101000065100000005000 0200000030000044   
0601OWA2N       20240101000070100000005000 0200000030000041   
0601OWA2N       20240101000075100000005000 0200000030000039   
0601OWA2N       20240101000080100000005000 0200000030000036   
0601OWA2N       20240101000085100000005000 0200000030000034   
0601OWA2N       20240101000090100000005000 0200000030000032   
0601OWA2N       20240101000095100000005000 0200000030000031   
0601OWA2N       20240101000100100000005000 0200000030000029   
0601OWA2N       20240101000105100000005000 0200000030000028   
0601OWA2N       20240101000110100000005000 0200000030000027   
0601OWA2N       20240101000115100000005000 0200000030000026   
0601OWA2N       20240101000120100000005000 0200000030000024   
0601OWA2N       20240101000125100000005000 0200000030000024   
0601OWA2N       20240101000130100000005000 0200000030000023   
0601OWA2N       20240101000135100000005000 0200000030000022   
0601OWA2N       20240101000140100000005000 0200000030000021   
0601OWA2N       20240101000145100000005000 0200000030000020   
0601OWA2N       20240101000150100000005000 0200000030000020   
0601OWA2N       20240101000155100000005000 0200000030000019   
0601OWA2N       20240101000160100000005000 0200000030000018   
0601OWA2N       20240101000165100000005000 0200000030000018   
0601OWA2N       20240101000170100000005000 0200000030000017   
0601OWA2N       20240101000175100000005000 0200000030000017   
0601OWA2N       20240101000180100000005000 0200000030000016   
0601OWA2N       20240101000185100000005000 0200000030000016   
0601OWA2N       20240101000190100000005000 0200000030000016   
0601OWA2N       20240101000195100000005000 0200000030000015   
0601OWA2N       20240101000200100000005000 0200000030000015   
0601OWA2N       20240101000205100000005000 0200000030000014   
0601OWA2N       20240101000210100000005000 0200000030000014   
0601OWA2N       20240101000215100000005000 0200000030000014   
0601OWA2N       20240101000220100000005000 0200000030000013   
0601OWA2N       20240101000225100000005000 0200000030000013   
0601OWA2N       20240101000230100000005000 0200000030000013   
0601OWA2N       20240101000235100000005000 0200000030000013   
0601OWA2N       20240101000240100000005000 0200000030000012   
0601OWA2N       20240101000245100000005000 0200000030000012   
0601OWA2N       20240101000250100000005000 0200000030000012   
0601OWA2N       20240101000255100000005000 0200000030000012   
0601OWA2N       20240101000260100000005000 0200000030000011   
0601OWA2N       20240101000265100000005000 0200000030000011   
0601OWA2N       20240101000270100000005000 0200000030000011   
0601OWA2N       20240101000275100000005000 0200000030000011   
0601OWA2N       20240101000280100000005000 0200000030000011   
0601OWA2N       20240101000285100000005000 0200000030000010   
0601OWA2N       20240101000290100000005000 0200000030000010   
0601OWA2N       20240101000295100000005000 0200000030000010   
0601OWA2N       20240101000300100000005000 0200000030000010   
0601OWA2N       20240101000305100000005000 0200000030000010   
0601OWA2N       20240101000310100000005000 0200000030000010   
0601OWA2N       20240101000315100000005000 0200000030000009   
0601OWA2N       20240101000320100000005000 0200000030000009   
0601OWA2N       20240101000325100000005000 0200000030000009   
0601OWA2N       20240101000330100000005000 0200000030000009   
0601OWA2N       20240101000335100000005000 0200000030000009   
0601OWA2N       20240101000340100000005000 0200000030000029   
0601OWA2N       20240101000345100000005000 0200000030000046   
0601OWA2N       20240101000350100000005000 0200000030000062   
0601OWA2N       20240101000355100000005000 0200000030000078   
0601OWA2N       20240101000360100000005000 0200000030000094   
0601OWA2N       20240101000365100000005000 0200000030000109   
0601OWA2N       20240101000370100000005000 0200000030000123   
0601OWA2N       20240101000375100000005000 0200000030000140   
0601OWA2N       20240101000380100000005000 0200000030000154   
0601OWA2N       20240101000385100000005000 0200000030000168   
0601OWA2N       20240101000390100000005000 0200000030000186   
0601OWA2N       20240101000395100000005000 0200000030000199   
0601OWA2N       20240101000400100000005000 0200000030000214   
0601OWA2N       20240101000405100000005000 0200000030000226   
0601OWA2N       20240101000410100000005000 0200000030000240   
0601OWA2N       20240101000415100000005000 0200000030000254   
0601OWA2N       20240101000420100000005000 0200000030000265   
0601OWA2N       20240101000425100000005000 0200000030000276   
0601OWA2N       20240101000430100000005000 0200000030000287   
0601OWA2N       20240101000435100000005000 0200000030000302   
0601OWA2N       20240101000440100000005000 0200000030000314   
